BUTY WILDFIRE CANVAS WOMEN-OATMEAL-BLACK,"522,99",100 of 100,(Liczba opinii:  1),UK 5 (38),2025-08-28,"Specyfikacja    Materiał  Bawełna z recyklingu, włókna konopne, kevlar Podeszwa: Pomoca Speed MTN Sole    Waga (g)  256 g (½ pary, rozm. 5 UK)    Kolor  Beżowy"
BUTY ALP TRAINER 2 WOMEN-OATMEAL-BLACK,"699,99",20 of 100,(Liczba opinii:  1),"UK 4,5 (37) UK 6 (39) UK 6,5 (40) UK 7,5 (41)",2025-08-28,Specyfikacja    Materiał  Skóra zamszowa Suede; podeszwa: Vibram Alpine Hiking; śródpodeszwa: pianka EVA    Waga (g)  350    Kolor  Beżowy
BUTY ULTRALIGHT ORIGINAL GTX-GREY-GREEN,"849,99",100 of 100,(Liczba opinii:  3),"UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 5,5 (39) UK 6 (39,5)",2025-08-28,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,4 mm, AIR 8000®membrana: GORE-TEX® Performance Comfortpodeszwa: Vibram® Erica Everestpodeszwa wewnętrzna: DOUBLE DENSITY DIE CUT EVA    GoreTex  Tak    Waga  420 g (jeden but)    Kolor  Szary"
BUTY ZETA WP WOMEN-DARK GREY-PEACH,"397,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (40,5)",2025-08-28,"Specyfikacja    Materiał  Cholewka: skóra zamszowaWyściółka: materiał meshMembrana: Trezeta Water StopperWkładka: polipropylen 2 mm, pianka poliuretanowa Śródpodeszwa: materiał mikroporowatyPodeszwa zewnętrzna: Vibram Predator II (mieszanka Ecostep)    Wyściółka  Syntetyczna    Waga (g)  ok. 275 (½ pary)    Kolor  Szary"
SANDAŁY TERRA FI LITE SUEDE WOMEN-LANGUOSTINO,"289,74",0 of 100,Oceń ten produkt jako pierwszy,"US 6 (37) US 7 (38) US 7,5 (38,5) US 8 (39) US 8,5 (39,5) US 9 (40) US 9,5 (40,5) US 10 (41)",2025-08-28,"Specyfikacja    Materiał  Skóra zamszowa, Nylon, mieszanka gum Rugged Spider Rubber     Kolor  Czerwony"
BUTY TORNADO WP WOMEN-SLATE-LIME,"524,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (40,5) UK 7,5 (41)",2025-08-28,"Specyfikacja    Materiał  Cholewka: skóra zamszowaWyściółka: materiał meshMembrana: Trezeta Water StopperWkładka: materiał polipropylenowy, pianka EVAŚródpodeszwa: mikroporowata pianka EVAPodeszwa zewnętrzna: Vibram Tork    Waga (g)  ok. 490 (½ pary)    Kolor  Niebieski"
BUTY LITEROCK 3.0 WOMEN-TURQUOISE-GRAPHITE,"799,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4,5 (37,5) UK 5 (38) UK 5,5 (39) UK 6,5 (40) UK 7 (41) UK 7,5 (41,5)",2025-08-28,"Specyfikacja    GoreTex  Tak    Materiał  skóra zamszowa, siateczka mesh; podeszwa: Vibram® Aproach PRO; wkładka: Air-Active® Sport    Waga  390 g (1 but)    Kolor  Niebieski"
BUTY DRIFT WP WOMEN-AZURE-PEACH,"444,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4,5 (37,5) UK 5 (38) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (40,5) UK 7,5 (41)",2025-08-28,"Specyfikacja    Materiał  Cholewka: skóra zamszowaWyściółka: materiał meshMembrana: Trezeta Water Stopper Wkładka: materiał polipropylenowy, pianka poliuretanowaŚródpodeszwa: gumaPodeszwa zewnętrzna: Vibram Inverness    Waga (g)  ok. 520 (½ pary)    Kolor  Niebieski"
SANDAŁY HYDRATREK WOMEN-TIGERLILY,"269,99",0 of 100,Oceń ten produkt jako pierwszy,US 6 (37) US 7 (38) US 8 (39) US 9 (40),2025-08-28,Specyfikacja    Materiał  REPREVE- poliester z recyklingu 100Podeszwa wewnętrzna: pianka EVAPodeszwa zewnętrzna – mieszanka gum Spider Rubber    Kolor  Czerwony
SANDAŁY HYDRATREK WOMEN-BLACK,"265,49",0 of 100,Oceń ten produkt jako pierwszy,US 8 (39),2025-08-28,Specyfikacja    Materiał  REPREVE- poliester z recyklingu 100Podeszwa wewnętrzna: pianka EVAPodeszwa zewnętrzna – mieszanka gum Spider Rubber    Kolor  Czarny
SANDAŁY TIRRA TRAVELER WOMEN-BLACK,"277,99",0 of 100,Oceń ten produkt jako pierwszy,US 7 (38) US 8 (39) US 9 (40),2025-08-28,Specyfikacja    Materiał  REPREVE- poliester z recyklingu 100Podeszwa wewnętrzna: pianka EVAPodeszwa zewnętrzna – mieszanka gum     Kolor  Czarny
SANDAŁY TIRRA TRAVELER WOMEN-CROWN BLUE,"277,99",0 of 100,Oceń ten produkt jako pierwszy,US 6 (37) US 8 (39) US 9 (40),2025-08-28,Specyfikacja    Materiał  REPREVE- poliester z recyklingu 100Podeszwa wewnętrzna: pianka EVAPodeszwa zewnętrzna – mieszanka gum     Kolor  Niebieski
SANDAŁY TIRRA TRAVELER WOMEN-WHITE PEPPER,"277,99",0 of 100,Oceń ten produkt jako pierwszy,US 6 (37) US 8 (39) US 9 (40),2025-08-28,Specyfikacja    Materiał  REPREVE- poliester z recyklingu 100Podeszwa wewnętrzna: pianka EVAPodeszwa zewnętrzna – mieszanka gum     Kolor  Beżowy
SANDAŁY ORIGINAL UNIVERSAL WOMEN-SAND DUNE,"181,79",98 of 100,(Liczba opinii:  10),US 6 (37) US 8 (39) US 9 (40) US 10 (41),2025-08-28,Specyfikacja    Materiał  nylon    Waga (g)  244    Kolor  Brązowy
BUTY ULTRALIGHT GTX-ANTHRACITE-MINT,"733,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 5,5 (39) UK 6 (39,5) UK 6,5 (40) UK 7 (41) UK 7,5 (41,5)",2025-08-28,Specyfikacja    Materiał  cholewka – skora zamszowa i Air8000 membrana – GORE-TEX Extended Comfort podeszwa – Vibram Erica Everest śródpodeszwa – pianka EVA    GoreTex  Tak    Waga  490 g (1 but)    Kolor  Czarny
SANDAŁY TERRA FI LITE WOMEN-CROWN BLUE,"265,49",100 of 100,(Liczba opinii:  1),"US 6 (37) US 6,5 (37,5) US 7 (38) US 8,5 (39,5) US 9 (40) US 9,5 (40,5) US 10 (41)",2025-08-28,Specyfikacja    Materiał  Paski: nylon    Waga (g)  284    Kolor  Niebieski
SANDAŁY HURRICANE XLT WOMEN-ROOT MULTI,"238,49",100 of 100,(Liczba opinii:  4),US 7 (38) US 9 (40) US 10 (41) US 11 (42),2025-08-28,Specyfikacja    Materiał  Paski: poliamidPodeszwa: Durabrasion Rubber™    Waga (g)  241    Waga  241 g    Kolor  Wielokolorowy
BUTY ULTRALIGHT ORIGINAL GTX-SAND-OLIVE,"849,99",100 of 100,(Liczba opinii:  3),"UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 5,5 (39) UK 6,5 (40) UK 7 (41)",2025-08-28,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,4 mm, AIR 8000®membrana: GORE-TEX® Performance Comfortpodeszwa: Vibram® Erica Everestpodeszwa wewnętrzna: DOUBLE DENSITY DIE CUT EVA    GoreTex  Tak    Waga  420 g (jeden but)    Kolor  Beżowy"
SANDAŁY TERRA FI 5 WOMEN-COCONUT,"332,99",100 of 100,(Liczba opinii:  1),US 6 (37) US 8 (39) US 10 (41),2025-08-28,Specyfikacja    Kolor  Kremowy
SANDAŁY TERRA FI 5 WOMEN-IGUANA,"323,99",100 of 100,(Liczba opinii:  1),US 6 (37) US 7 (38) US 9 (40),2025-08-28,Specyfikacja    Kolor  Zielony
BUTY TREKKER LITE III GTX WOMEN-GREY-AVIO,"779,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 5,5 (39) UK 6 (39,5)",2025-08-28,"Specyfikacja    Materiał  Cholewka: zamsz, Ari8000®, poliuretanMembrana: GORE-TEX® Performance ComfortŚródpodeszwa: IMS, pianka EVAPodeszwa:Vibram Curcuma    GoreTex  Tak    Waga  445 g (jeden but)    Kolor  Szary"
SANDAŁY ORIGINAL UNIVERSAL WOMEN-SERENITY MULTI,"188,99",98 of 100,(Liczba opinii:  10),US 6 (37) US 7 (38) US 8 (39) US 9 (40) US 10 (41),2025-08-28,Specyfikacja    Materiał  Nylon    Waga (g)  244    Kolor  Wielokolorowy
SANDAŁY ORIGINAL UNIVERSAL WOMEN-HAZE MULTI,"188,99",98 of 100,(Liczba opinii:  10),US 6 (37) US 7 (38) US 8 (39) US 9 (40) US 10 (41),2025-08-28,Specyfikacja    Materiał  Nylon    Waga (g)  244    Kolor  Wielokolorowe
SANDAŁY HURRICANE XLT WOMEN-SESAME,"299,99",100 of 100,(Liczba opinii:  4),US 7 (38) US 9 (40) US 10 (41),2025-08-28,Specyfikacja    Materiał  Paski: poliamidPodeszwa: Durabrasion Rubber™    Waga (g)  241    Kolor  Beżowy
SANDAŁY HURRICANE XLT WOMEN-BURNT OLIVE,"246,99",100 of 100,(Liczba opinii:  4),US 7 (38) US 8 (39) US 9 (40) US 10 (41),2025-08-28,Specyfikacja    Materiał  Paski: poliamidPodeszwa: Durabrasion Rubber™    Waga (g)  241    Waga  241 g    Kolor  Zielony
SANDAŁY HIKE HERITAGE WOMEN-ZINFANDEL RED-VIRTUAL PINK,"374,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (37) UK 5 (38) UK 6,5 (40)",2025-08-28,Specyfikacja    Materiał  Paski: poliester z powłoką PUPodeszwa wewnętrza: pianka poliuretanowaPodeszwa zewnętrzna: Lizard Core Grip z mieszanką gum Vibram      Waga (g)  250 g (1 sandał)     Kolor  Czerwony
BUTY MESCALITO TRK GTX WOMEN-DARK ANTHRACITE- TROPICAL GREEN,"947,53",100 of 100,(Liczba opinii:  4),"38,5 39,5",2025-08-28,Specyfikacja    Materiał  skóra zamszowamembrana GORE-TEXpodeszwa wewnętrzna- pianka PUpodeszwa – Vibram® XS Trek     GoreTex  Tak    Waga  545 g (1 but)    Kolor  Czarny
SANDAŁY SLINGBACK WOMEN-ABORIGINAL,"109,99",0 of 100,Oceń ten produkt jako pierwszy,37 40,2025-08-28,"Specyfikacja    Materiał  PoliesterPodeszwa: Gumtread™, włókna juty    Kolor  Wielokolorowy"
SANDAŁY SLINGBACK WOMEN-MINT-PINK,"89,29",0 of 100,Oceń ten produkt jako pierwszy,36 37 40 41,2025-08-28,"Specyfikacja    Materiał  PoliesterPodeszwa: Gumtread™, włókna juty    Kolor  Różowy"
KLAPKI CORKER FLIP-FLOPS WOMEN-KHAKI,"89,29",0 of 100,Oceń ten produkt jako pierwszy,37 38,2025-08-28,"Specyfikacja    Materiał  Wkładka: naturalny korek portugalskiŚródpodeszwa: pianka EVAPodeszwa: guma z recyklingu, juta, plastikPaski: bawełna z recyklingu    Kolor  Zielony"
SANDAŁY SLINGBACK WOMEN-AZTEC,"109,99",0 of 100,Oceń ten produkt jako pierwszy,36 37 39 40,2025-08-28,"Specyfikacja    Materiał  PoliesterPodeszwa: Gumtread™, włókna juty    Kolor  Granatowy"
KLAPKI DUCKBILL FLIP-FLOPS WOMEN-NAVY,"75,59",0 of 100,Oceń ten produkt jako pierwszy,40,2025-08-28,"Specyfikacja    Materiał  Mieszanka pianki EVA i piany z alg, guma i plastik z recyklingu    Kolor  Granatowy"
KLAPKI ISLANDER CANVAS FLIP-FLOPS WOMEN-GREY TURTLE,"109,99",0 of 100,Oceń ten produkt jako pierwszy,37 39,2025-08-28,Specyfikacja    Materiał  podeszwa: guma/jutapasek: płótno    Kolor  Wielokolorowy
BUTY TANTA-BLUE,"383,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4,5 (37,5) UK 5 (38) UK 5,5 (38 3/4) UK 6 (39,5) UK 6,5 (40) UK 7 (40 3/4) UK 8 (42) UK 8,5 (42 2/3)",2025-08-28,Specyfikacja    Materiał  cholewka: mikrofibrawkładka: wielowarstwowy Stretchtexśródpodeszwa: 2D PLT 10podeszwa: guma 4 mm    Waga (g)  340    Kolor  Niebieski
BUTY MERINO BAREFOOT SH5004W WOMEN-LIGHT GREY-GREY,"299,99",0 of 100,Oceń ten produkt jako pierwszy,40 41,2025-08-28,Specyfikacja    Materiał  cholewka – mikrowłókna poliestrowewyściółka: wełna merinopodeszwa: termokauczuk    Kolor  Szary
BUTY MERINO BAREFOOT SH5004W WOMEN-ECRU-ECRU,"299,99",0 of 100,Oceń ten produkt jako pierwszy,40,2025-08-28,Specyfikacja    Materiał  cholewka – mikrowłókna poliestrowewyściółka: wełna merinopodeszwa: termokauczuk    Kolor  Kremowy
BUTY MERINO BAREFOOT SH5004W WOMEN-BLACK-BLACK,"349,99",0 of 100,Oceń ten produkt jako pierwszy,36 37 38 39 40 41,2025-08-28,Specyfikacja    Materiał  cholewka – mikrowłókna poliestrowewyściółka: wełna merinopodeszwa: termokauczuk    Kolor  Czarny
BUTY PUEZ WINTER MID PTX WOMEN-BLACK-BLACK,"999,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 5,5 (38,5) UK 6 (39)",2025-08-28,"Specyfikacja    Materiał     Cholewka: poliester ripstop, membrana PowertexŚródpodeszwa: Alpine Hemp, EVA PerformancePodeszwa: Pomoca Alpine Trekker    Waga (g)  400 (½ pary rozm. 5UK)    Kolor  Czarny"
BUTY SNOWGEM WOMEN-COGNAC,"475,99",0 of 100,Oceń ten produkt jako pierwszy,US 7 (38) US 8 (39) US 9 (40) US 10 (41) US 11 (42),2025-08-28,"Specyfikacja    Materiał  Skóra zamszowa, mieszanka gum z recyklinguOcieplina: HEAT-MX™- 145 gPodszewka – tkanina typu fleece z recyklinguWkładki – pianka EVA     Waga (g)  1134 (para)    Kolor  Brązowy"
BUTY RENEGADE GTX MID WOMEN-TIEFSCHWARZ,"704,89",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (37) UK 5 (38) UK 6,5 (40) UK 7 (41) UK 7,5 (41,5)",2025-08-28,Specyfikacja    Materiał  Cholewka – skóra nubukowaMembrana: GORE-TEX®Podeszwa - Vibram EVOPodeszwa środkowa – poliuretan 100    GoreTex  Tak    Waga (g)  970 (para)    Kolor  Czarny
BUTY RENEGADE GTX MID WOMEN-ASPHALT-TURKIS,"741,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (37) UK 5 (38) UK 5,5 (39) UK 6,5 (40) UK 7 (41) UK 7,5 (41,5) UK 8 (42)",2025-08-28,Specyfikacja    Materiał  Cholewka – skóra nubukowaMembrana: GORE-TEX®Podeszwa - Vibram EVOPodeszwa środkowa – poliuretan 100    GoreTex  Tak    Waga (g)  970 (para)    Kolor  Czarny
BUTY MOMENTUM 3 WOMEN-BRICK RED,"335,99",0 of 100,Oceń ten produkt jako pierwszy,US 7 (38) US 8 (39) US 9 (40) US 11 (42),2025-08-28,Specyfikacja    Materiał  cholewki: Nylonwkładka: EVApodeszwa: ICEKISS    Waga (g)  1021 (para)    Kolor  Czerwony
BUTY QUEST 4 GTX WOMEN-SHOPPING BAG-BLACK-CORK,"699,99",100 of 100,(Liczba opinii:  1),"UK 4 (36 2/3) UK 4,5 (37 1/3) UK 5 (38) UK 6 (39 1/3) UK 6,5 (40) UK 7 (40 2/3)",2025-08-28,Specyfikacja    Materiał  cholewka: skóra nubuk z membraną GORE-TEX®podszewka: siatka i materiał tekstylnypodeszwa: Contagrip®    GoreTex  Tak    Waga (g)  535    Kolor  Wielokolorowy
BUTY TX5 GTX WOMEN-MOONLIGHT-CHERRY TOMATO,"1199,99",100 of 100,(Liczba opinii:  4),"36,5",2025-08-28,Specyfikacja    Materiał  cholewka:nubukmembrana: GORE-TEX® Extended Comfortpodeszwa:Vibram MegaGrip    GoreTex  Tak    Waga  440 g    Kolor  Niebieski
BUTY CIRCUIT 2 WOMEN-BURNT SIENNA,"349,99",0 of 100,Oceń ten produkt jako pierwszy,"US 6,5 (37) US 7 (37,5)",2025-08-28,Specyfikacja    Materiał  cholewka: materiał syntetyczny wkładka: EVA podeszwa: Black Label Street    Waga (g)  222 (½ pary rozm. 38)    Kolor  Pomarańczowy
BUTY SPEED TRAIL GTX WOMEN-NAVY-TURKQUOISE,"617,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4,5 (37,5) UK 5 (38) UK 5,5 (39) UK 6 (39,5) UK 6,5 (40) UK 7 (41) UK 7,5 (41,5)",2025-08-28,"Specyfikacja    GoreTex  Tak    Materiał  cholewka – siateczka mesh, welur membrana: GORE-TEX® podeszwa: Meindl Multigrip® G5 Hiking Rubbe  podeszwa wewnętrzna: pianka EVA wkładka: Air-Active Soft Print drysole    Waga (g)  340 g (jeden but)    Kolor  Niebieski"
BUTY AIR REVOLUTION 1.5 GTX WOMEN-LIME GRUN-ZITRONE,"877,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 5 (38) UK 5,5 (39) UK 6 (39,5) UK 6,5 (40)",2025-08-28,"Specyfikacja    Materiał  Cholewka – skóra zamszowa, siateczka meshMembrana: GORE-TEX®Podeszwa: VibramWkładka: Air-Active Soft Print drysole    GoreTex  Tak    Waga (g)  540 (jeden but)    Kolor  Zielony"
BUTY AIR REVOLUTION 1.5 GTX WOMEN-GRAU-FUCHSIA,"877,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 5 (38) UK 5,5 (39) UK 6 (39,5) UK 7,5 (41,5)",2025-08-28,"Specyfikacja    Materiał  Cholewka – skóra zamszowa, siateczka meshMembrana: GORE-TEX®Podeszwa: VibramWkładka: Air-Active Soft Print drysole    GoreTex  Tak    Waga (g)  540 (jeden but)    Kolor  Szary"
BUTY VENTIC AIR II-AQUA BLUE,"293,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 6,5 (40) UK 7 (40,5) UK 7,5 (41) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 10 (44,5)",2025-08-28,Specyfikacja    Materiał   Cholewka: materiał syntetycznyŚródpodeszwa: RC-SupportPodeszwa: RX-2 TechGrip    Kolor  Niebieski
BUTY ULTRALIGHT ORIGINAL GTX-BROWN-BEIGE,"599,99",100 of 100,(Liczba opinii:  3),"UK 4,5 (37,5) UK 5 (38)",2025-08-28,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,4 mm, AIR 8000®membrana: GORE-TEX® Performance Comfortpodeszwa: Vibram® Erica Everestpodeszwa wewnętrzna: DOUBLE DENSITY DIE CUT EVA    GoreTex  Tak    Waga  420 g (jeden but)    Kolor  Brązowy"
SANDAŁY ORIGINAL UNIVERSAL WOMEN-MAGIC BLACK-GREY,"170,99",98 of 100,(Liczba opinii:  10),US 9 (40),2025-08-28,Specyfikacja    Materiał  nylon    Waga (g)  244    Kolor  Szary
SANDAŁY WINSTED WOMEN-FOLKSTONE GREY,"189,99",100 of 100,(Liczba opinii:  2),US 5 (36) US 6 (37) US 7 (38) US 9 (40) US 10 (41) US 11 (42),2025-08-28,Specyfikacja    Materiał  Taśmy: poliesterPodeszwa: guma    Kolor  Granatowy
SANDAŁY WINSTED WOMEN-POTTERS CLAY,"191,89",100 of 100,(Liczba opinii:  2),US 6 (37) US 9 (40) US 10 (41),2025-08-28,Specyfikacja    Materiał  Taśmy: poliesterPodeszwa: guma    Kolor  Pomarańczowy
BUTY WILDFIRE 2 WOMEN-DUCK GREEN-BLACK,"598,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 5,5 (38,5)",2025-08-28,"Specyfikacja    Materiał  poliamid z recyklingu, kevlar, poliuretan termoplastyczny podeszwa: Pomoca Speed MTN Sole    Waga  305 g (½ pary, rozm. 5 UK)    Kolor  Zielony"
BUTY MTN TRAINER 2 GTX WOMEN-SHADOW-BLACK,"849,99",60 of 100,(Liczba opinii:  2),"UK 4 (36,5) UK 4,5 (37) UK 5 (38) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (40,5) UK 7,5 (41)",2025-08-28,"Specyfikacja    GoreTex  Tak    Materiał  cholewka: 1,6 mm skóra zamszowa / gumowy otok / wysokiej jakości materiał syntetycznymembrana:  GORE-TEX® Extended Comfortśródpodeszwa: wkładka Ortholite® ekspandowany poliuretan, nylonowa wkładkapodeszwa:Vibram MTN Trainer Evo    Waga  396 g    Kolor  Czarny"
BUTY OASI LV,"613,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 2,5 (35) UK 3 (35,5) UK 3,5 (36 1/4) UK 4 (36 3/4) UK 4,5 (37,5) UK 5 (38) UK 6 (39,5)",2025-08-28,Specyfikacja    Materiał  Cholewka: mikrofibraWyściółka: bawełna TXTWkładka: Stretchtex    Waga (g)  340
BUTY OASI,"613,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 5 (38) UK 5,5 (38 3/4) UK 6 (39,5) UK 6,5 (40) UK 7 (40 3/4) UK 7,5 (41 1/3) UK 8 (42) UK 8,5 (42 2/3) UK 9 (43 1/3) UK 9,5 (44)",2025-08-28,Specyfikacja    Materiał   Cholewka: mikrofibraWyściółka: bawełna TXTWkładka: Stretchtex    Waga (g)  340
BUTY IATI,"626,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 5,5 (38 3/4) UK 6 (39,5) UK 6,5 (40) UK 7 (40 3/4) UK 7,5 (41 1/3) UK 8 (42) UK 8,5 (42 2/3) UK 9 (43 1/3) UK 9,5 (44) UK 10 (44,5)",2025-08-28,"Specyfikacja    Materiał  Cholewka: mikrofibra, skóraWyściółka: bawełna TXTWkładka: Stretchtex    Waga (g)  340"
BUTY MASTIA,"694,99",100 of 100,(Liczba opinii:  1),"UK 5 (38) UK 6 (39,5) UK 6,5 (40) UK 7 (40 3/4) UK 7,5 (41 1/3) UK 8 (42) UK 8,5 (42 2/3) UK 9 (43 1/3) UK 9,5 (44)",2025-08-28,"Specyfikacja    Materiał  Cholewka: mikrofibraWkładka: StretchtexPodeszwa środkowa: GX 1.4 & TST 100Podeszwa zewnętrzna: Vibram XS Grip 3,5 mm    Waga (g)  310"
BUTY INDALO,"733,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 3,5 (36) UK 4 (37) UK 5 (38) UK 5,5 (38 3/4) UK 6 (39,5) UK 6,5 (40) UK 7 (40 3/4) UK 7,5 (41 1/3) UK 8 (42) UK 8,5 (42 2/3) UK 9 (43 1/3) UK 9,5 (44)",2025-08-28,"Specyfikacja    Materiał  Cholewka: mikrofibra Wkładka: StretchtexPodeszwa środkowa: GX 1.4 & TST 100Podeszwa zewnętrzna: Vibram XS Grip 3,5 mm    Waga  320"
BUTY WILDFIRE CANVAS WOMEN-JAVA BLUE-BLACK,"522,99",100 of 100,(Liczba opinii:  1),"UK 4,5 (37) UK 5 (38)",2025-08-28,"Specyfikacja    Materiał  bawełna z recyklingu, włókna konopne, kevlar podeszwa: Pomoca Speed MTN Sole    Waga (g)  256 g (½ pary, rozm. 5 UK)    Kolor  Wielokolorowe"
BUTY RUSH TRK GTX WOMEN-MIDGRAY-AQUA,"737,99",0 of 100,Oceń ten produkt jako pierwszy,"37,5 38,5 39,5 41,5 37 38 41",2025-08-28,Specyfikacja    Materiał  cholewka – skóra zamszowa Perwangerpodeszwa – Presa® TRK-01membrana- GORE-TEX Extended Comfort    GoreTex  Tak    Waga  465 g    Kolor  Szary
BUTY MESCALITO TRK GTX WOMEN-CERAMIC-BALTIC,"947,99",100 of 100,(Liczba opinii:  4),"37,5 38,5 37",2025-08-28,Specyfikacja    Materiał  skóra zamszowamembrana GORE-TEXpodeszwa wewnętrzna- pianka PUpodeszwa – Vibram® XS Trek     GoreTex  Tak    Waga  545 g (1 but)    Kolor  Niebieski
BUTY MOJITO HIKE GTX WOMEN-BOTANIC GREEN-ORANGE POP,"688,99",0 of 100,Oceń ten produkt jako pierwszy,"36,5 37,5 38,5 40,5 41,5 37 38 39 41",2025-08-28,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,8 mm wyściółka: Gore-Tex BlueSign wkładka: Comfort Flex Plus podeszwa: Salix    GoreTex  Tak    Waga  436 g (½ pary, rozm. 38)    Kolor  Zielony"
BUTY ZODIAC TECH GTX WOMEN-WATERFALL-BLACK,"1003,99",0 of 100,Oceń ten produkt jako pierwszy,"37,5 38,5 41,5 37 38",2025-08-28,"Specyfikacja    Materiał  cholewka: 1,6-1,8 mm skóra zamszowa, materiał tekstylny, Gore-Tex® Performance Comfort podeszwa: Vibram    GoreTex  Tak    Waga (g)  570 g (½ pary rozm. 38)    Kolor  Niebieski"
BUTY MORAINE GTX WOMEN-ARCTIC,"603,99",0 of 100,Oceń ten produkt jako pierwszy,"37,5 39,5 40,5 37 38 40",2025-08-28,"Specyfikacja    GoreTex  Tak    Materiał  cholewka:skóra zamszowa, materiały syntetyczneśródpodeszwa: EVApodeszwa:Vibram XS Trek    Waga  780 g (para rozm. 38)    Kolor  Szary"
BUTY ZODIAC GTX WOMEN-ANTHRACITE- LAVENDER,"749,99",0 of 100,Oceń ten produkt jako pierwszy,"38,5 39,5 40,5 41,5 38 39 40 41",2025-08-28,"Specyfikacja    GoreTex  Tak    Materiał  cholewka: skóra zamszowa Perwanger 1,6-1,8 mm, materiał tekstylny, Gore-Tex® Extended Comfort podeszwa: Vibram    Waga (g)  440 g (½ pary rozm. 38)    Kolor  Szary"
BUTY MORAINE MID GTX WOMEN-ARCTIC,"636,99",0 of 100,Oceń ten produkt jako pierwszy,"37,5 38,5 39,5 40,5 41,5 37 38 39 40 41",2025-08-28,"Specyfikacja    GoreTex  Tak    Materiał  cholewka: 1,6-1,8 mm Oiled Nubuck Idro, mesh, Gore-Tex® podeszwa: Presa® HIK-04    Waga (g)  465 g (½ pary rozm. 38)    Kolor  Szary"
BUTY ZODIAC WOMEN-WATERFALL-BLACK,"699,99",0 of 100,Oceń ten produkt jako pierwszy,"37,5 38,5 39,5 40,5 37 38 39 40",2025-08-28,"Specyfikacja    Materiał  cholewka: skóra zamszowa Perwanger 1,8 mm, Cordura®podeszwa: Vibram® Drumlin    Waga (g)  415 g (jeden but, rozm. 38)    Kolor  Niebieski"
BUTY MANTRA-CHALK,"539,99",0 of 100,Oceń ten produkt jako pierwszy,"37,5 38,5 39,5 40,5 42,5 36 38 39 41 42",2025-08-28,"Specyfikacja    Materiał   Cholewka: zamsz, mikrofibra    Waga (g)  170  (½ pary)    Kolor  Szary"
BUTY TX4 EVO MID GTX WOMEN-CARBON-SPRINGTIME,"896,99",0 of 100,Oceń ten produkt jako pierwszy,"37,5 38,5 38 39 40",2025-08-28,"Specyfikacja    Materiał  cholewka: zamsz, Gore-Tex® Extended Comfort ze standardem bluesignwkładka: Ortholite® Hybrid Approach 4 mmpodeszwa środkowa: EVApodeszwa zewnętrzna: Vibram® Megagrip    GoreTex  Tak    Waga (g)  ok. 380 g (½ pary)    Kolor  Szary"
BUTY TX4 EVO GTX WOMEN-CARBON-SPRINGTIME,"787,99",100 of 100,(Liczba opinii:  1),"37,5",2025-08-28,"Specyfikacja    GoreTex  Tak    Materiał  cholewka: zamsz, Gore-Tex® Extended Comfort ze standardem bluesignwkładka: Ortholite® Hybrid Approach 4 mmpodeszwa środkowa: EVApodeszwa zewnętrzna: Vibram® Megagrip    Waga (g)  ok. 385 g (½ pary)    Kolor  Szary"
